District,Station,Rainfall,Date
Chennai,Pachaiyappa college,0.3,16-09-2012
Chennai,Chennai AP,0.1,18-09-2012
Chennai,Anna university,1.7,19-09-2012
Chennai,MYLAPORE-TRIPLICANE TALUK,1.7,19-09-2012
Chennai,Pachaiyappa college,0.3,19-09-2012
Chennai,Chennai nungambakkam,2.2,20-09-2012
Chennai,Pachaiyappa college,1.7,20-09-2012
Chennai,DGP Office,0.3,20-09-2012
Chennai,Govt. arts college,0.1,20-09-2012
Chennai,Chennai nungambakkam,34.2,21-09-2012
Chennai,Anna university,29.8,21-09-2012
Chennai,Pachaiyappa college,29.5,21-09-2012
Chennai,Chennai AP,28.2,21-09-2012
Chennai,MYLAPORE-TRIPLICANE TALUK,24.7,21-09-2012
Chennai,DGP Office,21.3,21-09-2012
Chennai,Govt. arts college,17.9,21-09-2012
Chennai,Ambathur,8,21-09-2012
Chennai,Chennai nungambakkam,23,27-09-2012
Chennai,Ambathur,18,27-09-2012
Chennai,DGP Office,17.7,27-09-2012
Chennai,Pachaiyappa college,17.2,27-09-2012
Chennai,Anna university,12.7,27-09-2012
Chennai,MYLAPORE-TRIPLICANE TALUK,11.9,27-09-2012
Chennai,Chennai AP,4.1,27-09-2012
Chennai,DGP Office,0.2,29-09-2012
Chennai,Chennai AP,0.2,29-09-2012
Chennai,Chennai AP,1.6,30-09-2012
Chennai,Anna university,0.7,30-09-2012
Chennai,Pachaiyappa college,0.3,30-09-2012
Chennai,DGP Office,0.2,30-09-2012
Chennai,Anna university,1.7,01-10-2012
Chennai,Chennai nungambakkam,30.7,16-10-2012
Chennai,MYLAPORE-TRIPLICANE TALUK,23.2,16-10-2012
Chennai,Anna university,21.7,16-10-2012
Chennai,Pachaiyappa college,21.2,16-10-2012
Chennai,DGP Office,19.8,16-10-2012
Chennai,Chennai AP,1.9,16-10-2012
Chennai,Chennai nungambakkam,19.6,17-10-2012
Chennai,Ambathur,17,17-10-2012
Chennai,Pachaiyappa college,13.1,17-10-2012
Chennai,DGP Office,12.2,17-10-2012
Chennai,Chennai AP,11.6,17-10-2012
Chennai,MYLAPORE-TRIPLICANE TALUK,11,17-10-2012
Chennai,Anna university,10.2,17-10-2012
Chennai,Chennai nungambakkam,70.9,18-10-2012
Chennai,Pachaiyappa college,62.8,18-10-2012
Chennai,DGP Office,60.2,18-10-2012
Chennai,MYLAPORE-TRIPLICANE TALUK,58.6,18-10-2012
Chennai,Anna university,55.3,18-10-2012
Chennai,Chennai AP,35.6,18-10-2012
Chennai,Ambathur,23,18-10-2012
Chennai,Chennai AP,31.2,19-10-2012
Chennai,Chennai nungambakkam,22.7,19-10-2012
Chennai,MYLAPORE-TRIPLICANE TALUK,21.2,19-10-2012
Chennai,Anna university,19.3,19-10-2012
Chennai,DGP Office,18.8,19-10-2012
Chennai,Govt. arts college,18.8,19-10-2012
Chennai,Ambathur,18,19-10-2012
Chennai,Purasawalkam - Perambur,17.6,19-10-2012
Chennai,Pachaiyappa college,17.6,19-10-2012
Chennai,Chennai nungambakkam,78.9,20-10-2012
Chennai,DGP Office,74.2,20-10-2012
Chennai,MYLAPORE-TRIPLICANE TALUK,73.8,20-10-2012
Chennai,Pachaiyappa college,73.2,20-10-2012
Chennai,Anna university,72.3,20-10-2012
Chennai,Chennai AP,53.1,20-10-2012
Chennai,Ambathur,45,20-10-2012
Chennai,Anna university,60.8,21-10-2012
Chennai,Pachaiyappa college,35.2,21-10-2012
Chennai,Chennai nungambakkam,33.8,21-10-2012
Chennai,Chennai AP,32.9,21-10-2012
Chennai,MYLAPORE-TRIPLICANE TALUK,28.4,21-10-2012
Chennai,DGP Office,26,21-10-2012
Chennai,Ambathur,20,21-10-2012
Chennai,Ambathur,33,22-10-2012
Chennai,Anna university,19,22-10-2012
Chennai,Chennai AP,18.5,22-10-2012
Chennai,Chennai nungambakkam,8.7,22-10-2012
Chennai,Pachaiyappa college,8.2,22-10-2012
Chennai,MYLAPORE-TRIPLICANE TALUK,8.1,22-10-2012
Chennai,DGP Office,7.6,22-10-2012
Chennai,Chennai AP,10.9,23-10-2012
Chennai,Ambathur,7,23-10-2012
Chennai,Chennai nungambakkam,37.9,24-10-2012
Chennai,Pachaiyappa college,37.1,24-10-2012
Chennai,DGP Office,35.4,24-10-2012
Chennai,Anna university,30.8,24-10-2012
Chennai,MYLAPORE-TRIPLICANE TALUK,30.2,24-10-2012
Chennai,Chennai AP,24.8,24-10-2012
Chennai,Ambathur,2,24-10-2012
Chennai,Anna university,15.6,25-10-2012
Chennai,DGP Office,14.4,25-10-2012
Chennai,MYLAPORE-TRIPLICANE TALUK,13.8,25-10-2012
Chennai,Chennai nungambakkam,13.8,25-10-2012
Chennai,Pachaiyappa college,10.5,25-10-2012
Chennai,Chennai AP,0.4,25-10-2012
Chennai,Anna university,23.06,30-10-2012
Chennai,DGP Office,18.06,30-10-2012
Chennai,MYLAPORE-TRIPLICANE TALUK,18.01,30-10-2012
Chennai,Chennai nungambakkam,16.06,30-10-2012
Chennai,Chennai AP,11.07,30-10-2012
Chennai,Chennai nungambakkam,93.4,31-10-2012
Chennai,Chennai AP,79.8,31-10-2012
Chennai,Anna university,78.2,31-10-2012
Chennai,DGP Office,64.6,31-10-2012
Chennai,MYLAPORE-TRIPLICANE TALUK,62.7,31-10-2012
Chennai,Ambathur,40,31-10-2012
Chennai,Ambathur,10,01-11-2012
Chennai,Chennai nungambakkam,9,01-11-2012
Chennai,Chennai AP,8.6,01-11-2012
Chennai,DGP Office,3.2,01-11-2012
Chennai,MYLAPORE-TRIPLICANE TALUK,2.8,01-11-2012
Chennai,Anna university,2.2,01-11-2012
Chennai,Ambathur,26,03-11-2012
Chennai,Chennai nungambakkam,12.8,03-11-2012
Chennai,Anna university,11.8,03-11-2012
Chennai,MYLAPORE-TRIPLICANE TALUK,11.8,03-11-2012
Chennai,DGP Office,10.8,03-11-2012
Chennai,Chennai AP,5.6,03-11-2012
Chennai,Ambathur,33,04-11-2012
Chennai,Chennai AP,21.6,04-11-2012
Chennai,Chennai nungambakkam,21.4,04-11-2012
Chennai,Anna university,20.2,04-11-2012
Chennai,DGP Office,18.9,04-11-2012
Chennai,MYLAPORE-TRIPLICANE TALUK,17.8,04-11-2012
Chennai,Chennai AP,18.3,08-11-2012
Chennai,Chennai nungambakkam,1.4,08-11-2012
Chennai,Chennai AP,6.5,22-11-2012
Chennai,Chennai nungambakkam,0.4,22-11-2012
Chennai,Chennai AP,3.8,23-11-2012
Chennai,DGP Office,2.8,23-11-2012
Chennai,MYLAPORE-TRIPLICANE TALUK,2.5,23-11-2012
Chennai,Chennai nungambakkam,0.7,23-11-2012
Chennai,Anna university,0.6,23-11-2012
Chennai,Chennai nungambakkam,1.2,26-11-2012
Chennai,Chennai AP,0.2,26-11-2012
Chennai,Anna university,48.6,03-12-2012
Chennai,Chennai AP,45.1,03-12-2012
Chennai,MYLAPORE-TRIPLICANE TALUK,43.9,03-12-2012
Chennai,DGP Office,42.6,03-12-2012
Chennai,Chennai nungambakkam,37,03-12-2012
Chennai,Ambathur,19,03-12-2012
Chennai,Chennai AP,80.9,04-12-2012
Chennai,Anna university,54.8,04-12-2012
Chennai,Ambathur,51,04-12-2012
Chennai,MYLAPORE-TRIPLICANE TALUK,46.2,04-12-2012
Chennai,DGP Office,44.2,04-12-2012
Chennai,Chennai nungambakkam,42.8,04-12-2012
Chennai,Chennai AP,9.3,05-12-2012
Chennai,Chennai nungambakkam,4.7,05-12-2012
Chennai,Ambathur,4,05-12-2012
Chennai,Anna university,3.6,05-12-2012
Chennai,MYLAPORE-TRIPLICANE TALUK,1.6,05-12-2012
Chennai,DGP Office,1.2,05-12-2012
Chennai,Chennai AP,0.5,06-12-2012
Chennai,Anna university,24.4,29-12-2012
Chennai,Chennai AP,22.1,29-12-2012
Chennai,MYLAPORE-TRIPLICANE TALUK,14.8,29-12-2012
Chennai,Ambathur,14,29-12-2012
Chennai,DGP Office,13.6,29-12-2012
Chennai,Chennai nungambakkam,10,29-12-2012
Chennai,Ambathur,40,30-12-2012
Chennai,Chennai AP,38.1,30-12-2012
Chennai,Anna university,36,30-12-2012
Chennai,Chennai nungambakkam,31,30-12-2012
Chennai,MYLAPORE-TRIPLICANE TALUK,10.5,30-12-2012
Chennai,DGP Office,8.6,30-12-2012
Chennai,Chennai AP,11.6,16-02-2013
Chennai,Anna university,10.5,16-02-2013
Chennai,DGP Office,9.4,16-02-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,8.9,16-02-2013
Chennai,Chennai nungambakkam,6.2,16-02-2013
Chennai,Ambathur,24,17-02-2013
Chennai,Chennai AP,7.6,17-02-2013
Chennai,Chennai nungambakkam,7.3,17-02-2013
Chennai,Anna university,5.7,17-02-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,4.8,17-02-2013
Chennai,DGP Office,7.8,18-02-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,4.9,18-02-2013
Chennai,Chennai nungambakkam,0.8,18-02-2013
Chennai,Chennai AP,0.5,18-02-2013
Chennai,DGP Office,5.4,19-02-2013
Chennai,DGP Office,38.4,07-03-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,32.6,07-03-2013
Chennai,Chennai AP,31.7,07-03-2013
Chennai,Chennai nungambakkam,11.7,07-03-2013
Chennai,Ambathur,8,07-03-2013
Chennai,Chennai AP,1.8,24-04-2013
Chennai,Chennai nungambakkam,1.2,24-04-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,0.3,24-04-2013
Chennai,DGP Office,0.3,24-04-2013
Chennai,Chennai AP,1.3,25-04-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,0.9,25-04-2013
Chennai,Chennai nungambakkam,0.8,25-04-2013
Chennai,DGP Office,0.2,25-04-2013
Chennai,Chennai AP,50.6,13-05-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,3.7,13-05-2013
Chennai,Chennai nungambakkam,3.6,13-05-2013
Chennai,Ambathur,0.5,13-05-2013
Chennai,Chennai AP,3.6,29-05-2013
Chennai,Chennai AP,91,03-06-2013
Chennai,Ambathur,3,03-06-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,1,03-06-2013
Chennai,Chennai nungambakkam,0.9,03-06-2013
Chennai,Chennai AP,26.7,07-06-2013
Chennai,Ambathur,20,07-06-2013
Chennai,Chennai nungambakkam,14.5,07-06-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,13,07-06-2013
Chennai,DGP Office,13,07-06-2013
Chennai,Ambathur,7.3,08-06-2013
Chennai,Chennai nungambakkam,0.1,11-06-2013
Chennai,DGP Office,6.4,12-06-2013
Chennai,Chennai AP,3.9,12-06-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,2,12-06-2013
Chennai,Chennai nungambakkam,0.6,12-06-2013
Chennai,Chennai AP,0.1,23-06-2013
Chennai,Chennai AP,22.9,28-06-2013
Chennai,Ambathur,16,28-06-2013
Chennai,Chennai nungambakkam,8.8,28-06-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,5.8,28-06-2013
Chennai,DGP Office,5.4,28-06-2013
Chennai,DGP Office,15.4,29-06-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,12.8,29-06-2013
Chennai,Chennai AP,9.3,29-06-2013
Chennai,Ambathur,7,29-06-2013
Chennai,Chennai nungambakkam,1.7,29-06-2013
Chennai,Ambathur,11,30-06-2013
Chennai,Chennai AP,8.6,30-06-2013
Chennai,DGP Office,6.8,30-06-2013
Chennai,Chennai nungambakkam,6.3,30-06-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,6,30-06-2013
Chennai,Ambathur,4,02-07-2013
Chennai,Chennai nungambakkam,1,02-07-2013
Chennai,Chennai AP,0.3,02-07-2013
Chennai,Chennai AP,0.3,03-07-2013
Chennai,Chennai nungambakkam,0.2,03-07-2013
Chennai,Chennai nungambakkam,4.35,04-07-2013
Chennai,Chennai AP,0.3,04-07-2013
Chennai,Chennai AP,0.6,06-07-2013
Chennai,Ambathur,24,07-07-2013
Chennai,Chennai nungambakkam,18.8,07-07-2013
Chennai,DGP Office,16.8,07-07-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,16.2,07-07-2013
Chennai,Chennai AP,4,07-07-2013
Chennai,DGP Office,24,08-07-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,23.6,08-07-2013
Chennai,Chennai nungambakkam,22.2,08-07-2013
Chennai,Ambathur,6,08-07-2013
Chennai,Chennai AP,4.2,08-07-2013
Chennai,Ambathur,3,09-07-2013
Chennai,Chennai nungambakkam,0.5,09-07-2013
Chennai,Chennai AP,32.6,11-07-2013
Chennai,Ambathur,32,11-07-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,26.9,11-07-2013
Chennai,DGP Office,26.6,11-07-2013
Chennai,Chennai nungambakkam,24.3,11-07-2013
Chennai,Ambathur,13,12-07-2013
Chennai,DGP Office,7.6,12-07-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,7.1,12-07-2013
Chennai,Chennai AP,6.2,12-07-2013
Chennai,Chennai nungambakkam,3.1,12-07-2013
Chennai,DGP Office,27.6,16-07-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,27.2,16-07-2013
Chennai,Chennai AP,25.8,16-07-2013
Chennai,Chennai nungambakkam,6.8,16-07-2013
Chennai,Ambathur,5,16-07-2013
Chennai,Ambathur,8,18-07-2013
Chennai,Chennai nungambakkam,1.6,18-07-2013
Chennai,Ambathur,13,19-07-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,10.8,19-07-2013
Chennai,DGP Office,10.4,19-07-2013
Chennai,Chennai nungambakkam,10,19-07-2013
Chennai,Chennai AP,10,19-07-2013
Chennai,Chennai AP,44.3,20-07-2013
Chennai,DGP Office,23.4,20-07-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,23.1,20-07-2013
Chennai,Chennai nungambakkam,21.8,20-07-2013
Chennai,Ambathur,19,20-07-2013
Chennai,DGP Office,12.4,21-07-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,12.2,21-07-2013
Chennai,Chennai AP,9,21-07-2013
Chennai,Chennai nungambakkam,8.3,21-07-2013
Chennai,Ambathur,2,21-07-2013
Chennai,Chennai AP,2.3,22-07-2013
Chennai,Chennai nungambakkam,1.6,22-07-2013
Chennai,Ambathur,2,23-07-2013
Chennai,Chennai nungambakkam,0.6,23-07-2013
Chennai,Chennai AP,0.4,23-07-2013
Chennai,Chennai AP,28.1,24-07-2013
Chennai,Chennai nungambakkam,14.1,24-07-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,7.2,24-07-2013
Chennai,DGP Office,6.8,24-07-2013
Chennai,DGP Office,9.2,29-07-2013
Chennai,Ambathur,9,29-07-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,9,29-07-2013
Chennai,Chennai nungambakkam,8.5,29-07-2013
Chennai,Chennai AP,0.2,29-07-2013
Chennai,Chennai AP,0.9,03-08-2013
Chennai,Ambathur,23,04-08-2013
Chennai,DGP Office,12.6,04-08-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,12.5,04-08-2013
Chennai,Chennai nungambakkam,11.5,04-08-2013
Chennai,Chennai AP,9,04-08-2013
Chennai,DGP Office,17.4,05-08-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,17.2,05-08-2013
Chennai,Chennai nungambakkam,12.4,05-08-2013
Chennai,Chennai AP,5.1,05-08-2013
Chennai,Ambathur,2,05-08-2013
Chennai,Chennai AP,1.2,06-08-2013
Chennai,Chennai AP,1.9,08-08-2013
Chennai,Chennai nungambakkam,1.8,08-08-2013
Chennai,Chennai nungambakkam,0.1,09-08-2013
Chennai,Chennai AP,6.9,10-08-2013
Chennai,Ambathur,2,10-08-2013
Chennai,Chennai nungambakkam,1,10-08-2013
Chennai,Chennai nungambakkam,0.8,11-08-2013
Chennai,Chennai AP,0.6,11-08-2013
Chennai,Chennai AP,5.2,12-08-2013
Chennai,Ambathur,3,12-08-2013
Chennai,DGP Office,23.6,14-08-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,22.8,14-08-2013
Chennai,Chennai nungambakkam,21.4,14-08-2013
Chennai,Ambathur,13,14-08-2013
Chennai,Chennai AP,5.6,14-08-2013
Chennai,DGP Office,67.8,15-08-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,67.6,15-08-2013
Chennai,Chennai nungambakkam,58.1,15-08-2013
Chennai,Chennai AP,46.3,15-08-2013
Chennai,Ambathur,32,15-08-2013
Chennai,Chennai nungambakkam,3,16-08-2013
Chennai,Chennai AP,1.7,16-08-2013
Chennai,Chennai AP,35.9,17-08-2013
Chennai,Chennai nungambakkam,31.6,17-08-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,28.3,17-08-2013
Chennai,DGP Office,26.4,17-08-2013
Chennai,Ambathur,22,17-08-2013
Chennai,Ambathur,10,18-08-2013
Chennai,Chennai nungambakkam,4.8,18-08-2013
Chennai,DGP Office,3.6,18-08-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,3.4,18-08-2013
Chennai,Chennai AP,5,21-08-2013
Chennai,Chennai nungambakkam,2.1,21-08-2013
Chennai,Ambathur,2,21-08-2013
Chennai,DGP Office,1.4,21-08-2013
Chennai,Chennai AP,11.2,22-08-2013
Chennai,Ambathur,10,22-08-2013
Chennai,Chennai nungambakkam,6.2,22-08-2013
Chennai,DGP Office,2.7,22-08-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,2.3,22-08-2013
Chennai,DGP Office,1.6,24-08-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,0.6,24-08-2013
Chennai,Chennai AP,0.6,24-08-2013
Chennai,Chennai nungambakkam,0.5,24-08-2013
Chennai,Chennai AP,0.1,29-08-2013
Chennai,Ambathur,72,30-08-2013
Chennai,Chennai nungambakkam,42.4,30-08-2013
Chennai,DGP Office,35.4,30-08-2013
Chennai,Chennai AP,30.6,30-08-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,27.5,30-08-2013
Chennai,Chennai nungambakkam,44.4,04-09-2013
Chennai,Ambathur,36,04-09-2013
Chennai,DGP Office,25.2,04-09-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,24.7,04-09-2013
Chennai,Chennai AP,16.7,04-09-2013
Chennai,Chennai AP,1.8,07-09-2013
Chennai,Chennai nungambakkam,0.2,08-09-2013
Chennai,Chennai AP,0.2,08-09-2013
Chennai,Chennai AP,16.9,09-09-2013
Chennai,Chennai nungambakkam,14.4,09-09-2013
Chennai,Ambathur,10,09-09-2013
Chennai,DGP Office,8.6,09-09-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,8.4,09-09-2013
Chennai,Chennai AP,1.6,10-09-2013
Chennai,Chennai nungambakkam,0.2,10-09-2013
Chennai,DGP Office,119.6,11-09-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,119.4,11-09-2013
Chennai,Chennai nungambakkam,88.2,11-09-2013
Chennai,Chennai AP,83.9,11-09-2013
Chennai,Ambathur,32,11-09-2013
Chennai,Ambathur,20,12-09-2013
Chennai,Chennai AP,17.4,12-09-2013
Chennai,DGP Office,4.6,12-09-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,4.4,12-09-2013
Chennai,Chennai nungambakkam,2.2,12-09-2013
Chennai,Ambathur,43,13-09-2013
Chennai,Chennai nungambakkam,5.2,13-09-2013
Chennai,DGP Office,3.2,13-09-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,3,13-09-2013
Chennai,Chennai AP,2.7,13-09-2013
Chennai,Chennai AP,35,14-09-2013
Chennai,Ambathur,18,14-09-2013
Chennai,Chennai nungambakkam,12,14-09-2013
Chennai,Ambathur,14,16-09-2013
Chennai,Chennai nungambakkam,28.4,19-09-2013
Chennai,Ambathur,27,19-09-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,25.2,19-09-2013
Chennai,DGP Office,20.8,19-09-2013
Chennai,Chennai AP,9.6,19-09-2013
Chennai,Ambathur,7,20-09-2013
Chennai,Chennai nungambakkam,0.5,20-09-2013
Chennai,Ambathur,13,22-09-2013
Chennai,Chennai nungambakkam,2.7,22-09-2013
Chennai,Chennai AP,2.1,22-09-2013
Chennai,DGP Office,1.7,22-09-2013
Chennai,MYLAPORE-TRIPLICANE TALUK,1.3,22-09-2013
Chennai,Chennai nungambakkam,0.1,25-09-2013
Chennai,Chennai nungambakkam,2.2,27-09-2013
Chennai,Chennai AP,1.9,27-09-2013
Chennai,Chennai nungambakkam,2.7,28-09-2013
Chennai,Chennai AP,10,29-09-2013
Chennai,Ambathur,4,29-09-2013
Chennai,Chennai nungambakkam,0.3,29-09-2013
Chennai,Chennai AP,12,01-10-2013
Chennai,Ambathur,3,01-10-2013
Chennai,Anna university,2.8,01-10-2013
Chennai,Chennai nungambakkam,1.9,01-10-2013
Chennai,DGP Office,1.2,01-10-2013
Chennai,DGP Office,14.02,02-10-2013
Chennai,Chennai nungambakkam,6,02-10-2013
Chennai,Anna university,2.02,02-10-2013
Chennai,DGP Office,13.2,03-10-2013
Chennai,Anna university,5.2,03-10-2013
Chennai,Ambathur,60,04-10-2013
Chennai,Chennai AP,25,04-10-2013
Chennai,DGP Office,13.6,04-10-2013
Chennai,Anna university,9.8,04-10-2013
Chennai,Chennai nungambakkam,4.7,04-10-2013
Chennai,Chennai AP,24.4,10-10-2013
Chennai,Anna university,18.8,10-10-2013
Chennai,Chennai nungambakkam,7.9,10-10-2013
Chennai,DGP Office,3.2,10-10-2013
Chennai,Ambathur,3,10-10-2013
Chennai,Ambathur,30,11-10-2013
Chennai,DGP Office,7.4,11-10-2013
Chennai,Chennai nungambakkam,6.6,11-10-2013
Chennai,Anna university,1.3,11-10-2013
Chennai,Chennai AP,0.4,11-10-2013
Chennai,Anna university,1.8,14-10-2013
Chennai,DGP Office,1.8,14-10-2013
Chennai,Chennai AP,1.7,14-10-2013
Chennai,DGP Office,20.6,15-10-2013
Chennai,Anna university,2.2,15-10-2013
Chennai,Chennai AP,2.9,16-10-2013
Chennai,Chennai nungambakkam,0.2,16-10-2013
Chennai,Chennai AP,2.6,18-10-2013
Chennai,Chennai nungambakkam,1.1,18-10-2013
Chennai,Chennai AP,22.6,20-10-2013
Chennai,Pachaiyappa college,14.3,20-10-2013
Chennai,Ambathur,14,20-10-2013
Chennai,DGP Office,13.8,20-10-2013
Chennai,Anna university,12.4,20-10-2013
Chennai,Chennai nungambakkam,10.8,20-10-2013
Chennai,DGP Office,98.4,21-10-2013
Chennai,Chennai nungambakkam,80.8,21-10-2013
Chennai,Chennai AP,71.1,21-10-2013
Chennai,Anna university,67.4,21-10-2013
Chennai,Ambathur,55,21-10-2013
Chennai,Pachaiyappa college,45,21-10-2013
Chennai,Pachaiyappa college,45.2,22-10-2013
Chennai,Anna university,43.4,22-10-2013
Chennai,Ambathur,31,22-10-2013
Chennai,DGP Office,26.8,22-10-2013
Chennai,Chennai AP,25.9,22-10-2013
Chennai,Chennai nungambakkam,15.8,22-10-2013
Chennai,Pachaiyappa college,15.2,23-10-2013
Chennai,Chennai AP,9.4,23-10-2013
Chennai,Anna university,8.2,23-10-2013
Chennai,Ambathur,4,23-10-2013
Chennai,DGP Office,2.6,23-10-2013
Chennai,Chennai nungambakkam,2.5,23-10-2013
Chennai,Chennai AP,2.6,24-10-2013
Chennai,Chennai nungambakkam,2.3,24-10-2013
Chennai,Anna university,1,24-10-2013
Chennai,DGP Office,3.4,25-10-2013
Chennai,Anna university,2.6,25-10-2013
Chennai,Chennai nungambakkam,1.1,25-10-2013
Chennai,Chennai AP,1,25-10-2013
Chennai,Pachaiyappa college,25.1,26-10-2013
Chennai,Ambathur,21,26-10-2013
Chennai,Chennai nungambakkam,10.4,26-10-2013
Chennai,Anna university,4.4,26-10-2013
Chennai,DGP Office,3.6,26-10-2013
Chennai,Chennai AP,1.8,26-10-2013
Chennai,DGP Office,4.2,27-10-2013
Chennai,Chennai nungambakkam,1,27-10-2013
Chennai,Chennai AP,19.3,28-10-2013
Chennai,Anna university,8.8,28-10-2013
Chennai,DGP Office,3.2,28-10-2013
Chennai,Chennai nungambakkam,1.4,29-10-2013
Chennai,Chennai AP,0.6,31-10-2013
Chennai,Pachaiyappa college,50.1,01-11-2013
Chennai,DGP Office,3.4,01-11-2013
Chennai,Chennai nungambakkam,3.3,01-11-2013
Chennai,Chennai AP,0.4,01-11-2013
Chennai,Chennai AP,2.7,02-11-2013
Chennai,Chennai nungambakkam,2,02-11-2013
Chennai,DGP Office,1.2,02-11-2013
Chennai,Pachaiyappa college,50.4,03-11-2013
Chennai,Chennai nungambakkam,23.5,03-11-2013
Chennai,Chennai AP,10.6,03-11-2013
Chennai,Ambathur,6,03-11-2013
Chennai,DGP Office,5.2,03-11-2013
Chennai,Anna university,3.8,03-11-2013
Chennai,Pachaiyappa college,60.4,04-11-2013
Chennai,Chennai AP,18,04-11-2013
Chennai,Anna university,16.4,04-11-2013
Chennai,Ambathur,12,04-11-2013
Chennai,Chennai nungambakkam,11.5,04-11-2013
Chennai,DGP Office,5.6,04-11-2013
Chennai,Chennai AP,0.8,06-11-2013
Chennai,DGP Office,29.4,16-11-2013
Chennai,Anna university,20,16-11-2013
Chennai,Pachaiyappa college,15.5,16-11-2013
Chennai,Chennai nungambakkam,15.4,16-11-2013
Chennai,Chennai AP,10.7,16-11-2013
Chennai,Ambathur,6,16-11-2013
Chennai,Chennai AP,123.9,17-11-2013
Chennai,Ambathur,100,17-11-2013
Chennai,Chennai nungambakkam,80.4,17-11-2013
Chennai,Pachaiyappa college,75,17-11-2013
Chennai,Anna university,75,17-11-2013
Chennai,DGP Office,71.4,17-11-2013
Chennai,DGP Office,54.8,18-11-2013
Chennai,Chennai nungambakkam,42.8,18-11-2013
Chennai,Ambathur,26,18-11-2013
Chennai,Anna university,25.2,18-11-2013
Chennai,Chennai AP,6.3,18-11-2013
Chennai,DGP Office,3.2,19-11-2013
Chennai,Chennai AP,3,19-11-2013
Chennai,Chennai nungambakkam,0.4,19-11-2013
Chennai,Chennai nungambakkam,1.4,23-11-2013
Chennai,Chennai AP,0.4,23-11-2013
Chennai,Pachaiyappa college,15.3,24-11-2013
Chennai,DGP Office,12.6,24-11-2013
Chennai,Chennai nungambakkam,12.5,24-11-2013
Chennai,Anna university,11,24-11-2013
Chennai,Ambathur,8,24-11-2013
Chennai,Chennai AP,4,24-11-2013
Chennai,Pachaiyappa college,20.01,25-11-2013
Chennai,DGP Office,12.8,25-11-2013
Chennai,Anna university,8,25-11-2013
Chennai,Chennai AP,0.5,25-11-2013
Chennai,Ambathur,3,26-11-2013
Chennai,Ambathur,22,01-12-2013
Chennai,DGP Office,7.4,01-12-2013
Chennai,Chennai AP,6.8,01-12-2013
Chennai,Anna university,5.2,01-12-2013
Chennai,Pachaiyappa college,2.1,01-12-2013
Chennai,Chennai nungambakkam,0.7,01-12-2013
Chennai,Ambathur,6,02-12-2013
Chennai,DGP Office,5.2,02-12-2013
Chennai,Chennai AP,3.7,02-12-2013
Chennai,Anna university,3,02-12-2013
Chennai,Chennai nungambakkam,2.7,02-12-2013
Chennai,Anna university,84,03-12-2013
Chennai,Chennai AP,55.8,03-12-2013
Chennai,Pachaiyappa college,54,03-12-2013
Chennai,DGP Office,53.6,03-12-2013
